attack_flag,h_true,c_true,detected,tau_detect,tau_detect_censored,false_alarm,h_hat_final,id_correct,final_entropy,final_ampvar,cumulative_act_cost,planner_runtime_ms_mean,planner_runtime_ms_p95,max_hide_error,algorithm,episode_id,case,attack_mag
True,54,-0.04,True,1,1,False,54,True,3.9427385976145585e-10,0.009380733687121133,0.6998393279171574,3.4526542585808784,5.969833367271351,0.0,RHMTD,134,case57,0.04
True,32,0.04,False,20,20,False,0,False,0.4303905734793562,0.32982393930394327,0.7039797047778353,4.17204164841678,8.666839307988994,0.0,RHMTD,135,case57,0.04
True,47,0.04,False,20,20,False,0,False,0.4769204634841312,0.3091897975285039,0.6986660750869378,4.670993794570677,11.53438958572224,0.0,RHMTD,136,case57,0.04
True,51,0.04,True,2,2,False,51,True,5.217612708792355e-05,0.010527051341118653,0.7031920712222017,4.828360551618971,10.788896543090233,0.0,RHMTD,137,case57,0.04
True,53,0.04,True,2,2,False,52,False,0.17144160094438968,0.0036190135511187547,0.70424224929638,4.927947904798202,11.762928884127192,0.0,RHMTD,138,case57,0.04
True,54,0.04,True,2,2,False,54,True,3.8671808797287635e-10,0.013070265946744838,0.7002570270282069,6.007031296030618,8.166791644180234,0.0,RHMTD,139,case57,0.04
True,20,0.04,True,1,1,False,20,True,0.1714416009440448,0.002305556316460217,0.7001820650923369,4.241039650514722,8.265302085783343,0.0,RHMTD,140,case57,0.04
True,52,0.04,True,1,1,False,52,True,0.1714416009480723,0.003089055252384883,0.6972574750075787,3.995535406284034,10.058927090722136,0.0,RHMTD,141,case57,0.04
True,10,0.04,True,1,1,False,10,True,3.8671819781197475e-10,0.0014014514041661343,0.70424224929638,4.071102102170698,10.33213544287719,0.0,RHMTD,142,case57,0.04
True,12,-0.04,True,1,1,False,12,True,3.8671819781197475e-10,0.0001772387363655586,0.7037171602592909,4.894912402960472,13.174804227310243,0.0,RHMTD,143,case57,0.04
True,10,0.04,True,1,1,False,10,True,3.8671819781197475e-10,0.0014053777909133996,0.6922526886095728,3.7343813106417656,7.8178934432799,0.0,RHMTD,144,case57,0.04
True,11,-0.04,True,1,1,False,11,True,3.8671819781197475e-10,0.000744420890290774,0.6947062360423455,3.8298020546790212,6.968770493404014,0.0,RHMTD,145,case57,0.04
True,25,-0.04,True,2,2,False,25,True,0.17144160094404481,0.0064949744113144674,0.7015854344509311,3.9757956896210085,9.5367086265469,0.0,RHMTD,146,case57,0.04
True,36,0.04,True,1,1,False,36,True,3.8671808797186145e-10,0.001316013326092159,0.6993194696008332,3.684952057665214,6.768493185518311,0.0,RHMTD,147,case57,0.04
True,44,-0.04,True,14,14,False,44,True,3.867180879721126e-10,0.006201724867085892,0.6991911641240269,4.136218805797398,10.4427958780434,0.0,RHMTD,148,case57,0.04
True,24,0.04,True,4,4,False,29,False,0.17144160110250917,0.0066157357348978,0.7005195715467514,3.4501102956710383,5.6459097802871865,0.0,RHMTD,149,case57,0.04
True,3,0.04,True,2,2,False,3,True,3.867181978120289e-10,0.007005206150950978,0.7007228389594276,4.225256200879812,9.907623197068466,0.0,RHMTD,150,case57,0.04
True,42,0.04,True,2,2,False,42,True,3.8671808797186145e-10,0.004184229159580146,0.6962971879836142,3.2210312463575974,4.320572590222586,0.0,RHMTD,151,case57,0.04
True,23,0.04,False,20,20,False,0,False,0.44130810892710537,0.32707129597317375,0.6959342983056193,5.118039649096318,13.7268672900973,0.0,RHMTD,152,case57,0.04
True,45,0.04,True,1,1,False,45,True,3.8671808797186145e-10,0.003047388248575836,0.7026512973551109,3.3071188983740285,5.159487761557105,0.0,RHMTD,153,case57,0.04
True,24,-0.04,True,1,1,False,29,False,0.1714416009440448,0.005281803154378995,0.6961968428241637,4.3755562452133745,11.939385373261763,0.0,RHMTD,154,case57,0.04
True,22,-0.04,False,20,20,False,0,False,0.5029572931449368,0.3047655422488381,0.7033587382541098,4.356620807084255,9.055793701554649,0.0,RHMTD,155,case57,0.04
True,23,0.04,False,20,20,False,0,False,0.40860583230789704,0.3373475483576653,0.7005195715467514,4.573656356660649,10.922263163956815,0.0,RHMTD,156,case57,0.04
True,54,0.04,True,1,1,False,54,True,3.867180879720918e-10,0.001971276766829064,0.6990360095315222,4.752925093634985,9.310693448060194,0.0,RHMTD,157,case57,0.04
True,33,-0.04,False,20,20,False,0,False,0.5495244610752331,0.24811094783880835,0.7031763863922001,4.401512356707826,12.052688980475068,0.0,RHMTD,158,case57,0.04
True,39,-0.04,True,8,8,False,39,True,3.8671808797188777e-10,0.007655196428708702,0.7021262083180217,4.042391697294079,8.742210105992855,0.0,RHMTD,159,case57,0.04
True,13,0.04,True,1,1,False,13,True,3.8671819781197475e-10,0.0002917014177592351,0.6948091582955711,4.110233354731463,8.722676767501987,0.0,RHMTD,160,case57,0.04
True,38,0.04,False,20,20,False,38,True,0.17144160094404476,0.01170456149013074,0.6935601804815307,3.6573584569850937,5.8562562451697895,0.0,RHMTD,161,case57,0.04
True,35,0.04,True,1,1,False,35,True,3.8671808797186145e-10,0.0015603881747475743,0.6927568620958954,3.887852100888267,9.656858001835646,0.0,RHMTD,162,case57,0.04
True,26,-0.04,True,1,1,False,26,True,0.17144160094404481,0.0058123359948651036,0.6991911641240272,7.832264906028286,40.37789793801495,0.0,RHMTD,163,case57,0.04
True,1,0.04,False,20,20,False,1,True,3.0780638751173665e-05,0.036411466823124676,0.7018479789694758,4.451295849867165,8.708478836342705,0.0,RHMTD,164,case57,0.04
True,49,-0.04,True,4,4,False,49,True,3.879316146884139e-10,0.0033275425243157047,0.6890804831206139,3.8683417049469426,5.586116394260908,0.0,RHMTD,165,case57,0.04
True,40,0.04,True,3,3,False,40,True,3.8671808797195436e-10,0.011490219517486125,0.7047830231634707,4.3216625024797395,6.472392025170864,0.0,RHMTD,166,case57,0.04
True,40,0.04,True,4,4,False,40,True,3.867180879719143e-10,0.010741320487159258,0.7047080612276005,4.151895744143985,11.89628720167093,0.0,RHMTD,167,case57,0.04
True,28,0.04,True,1,1,False,28,True,3.867181428919181e-10,0.001164535064366578,0.6956971370106553,3.825266644707881,7.953781899414026,0.0,RHMTD,168,case57,0.04
True,38,0.04,False,20,20,False,38,True,0.17144160097194636,0.021092856143292805,0.7034546157407462,4.249552101828158,5.059978837380203,0.0,RHMTD,169,case57,0.04
True,27,0.04,True,2,2,False,27,True,3.867181428919183e-10,0.0020661114749409813,0.695772098946525,4.838022994226776,10.226594028063122,0.0,RHMTD,170,case57,0.04
True,30,-0.04,True,1,1,False,31,False,0.1673555894222786,0.004923165156808124,0.7034389309107447,3.124297852627933,3.694846466532911,0.0,RHMTD,171,case57,0.04
True,31,-0.04,True,1,1,False,31,True,0.021790606988313976,0.005138724218837302,0.6915104613756301,5.250608248752542,8.361562812933725,0.0,RHMTD,172,case57,0.04
True,27,0.04,True,1,1,False,27,True,4.179399360689062e-10,0.006055991812182346,0.6929601295085716,2.945337601704523,3.7373527011368424,0.0,RHMTD,173,case57,0.04
True,51,0.04,True,7,7,False,51,True,1.2998654272614261e-09,0.011542510713294683,0.7039797047778353,3.885600049397908,8.145100335241299,0.0,RHMTD,174,case57,0.04
True,28,0.04,True,1,1,False,28,True,3.867181428919181e-10,0.0032678264463100954,0.6999944825096621,3.7031207990366966,7.679320478928277,0.0,RHMTD,175,case57,0.04
True,33,-0.04,False,20,20,False,33,True,0.004329699734039447,0.04706137489890961,0.6958541056489842,6.0579624434467405,9.918182966066551,0.0,RHMTD,176,case57,0.04
True,20,-0.04,True,2,2,False,20,True,0.1714416009440448,0.00221844294117346,0.6991911641240269,5.264475152944215,13.126754801487552,0.0,RHMTD,177,case57,0.04
True,5,0.04,True,1,1,False,5,True,3.8671819781197475e-10,0.003955796013557179,0.6999944825096622,3.7048272643005475,7.210240271524526,0.0,RHMTD,178,case57,0.04
True,38,0.04,False,20,20,False,38,True,0.1714416009506611,0.016353341316035972,0.701060345413842,4.598174843704328,9.109914870350623,0.0,RHMTD,179,case57,0.04
True,52,-0.04,True,1,1,False,52,True,0.1714416009440448,0.009468663185950653,0.7018479789694758,3.0724146054126322,3.914847955456935,0.0,RHMTD,180,case57,0.04
True,48,0.04,True,3,3,False,48,True,3.8671808797186145e-10,0.005151048707498569,0.7085057009130993,3.8782332005212083,6.602657673647631,0.0,RHMTD,181,case57,0.04
True,32,-0.04,False,20,20,False,0,False,0.4480159760076842,0.32298885887807294,0.6975845273527566,2.9489395004929975,3.655391652137041,0.0,RHMTD,182,case57,0.04
True,48,0.04,True,1,1,False,48,True,3.8671808797186145e-10,0.004388211044871873,0.6939849243591694,3.2404956553364173,4.9413493718020645,0.0,RHMTD,183,case57,0.04
True,48,0.04,True,1,1,False,48,True,3.8671808797186145e-10,0.00546031945617312,0.7004393788901166,4.595120903104544,10.295619411044761,0.0,RHMTD,184,case57,0.04
True,5,0.04,True,1,1,False,5,True,3.8671819781197475e-10,0.003308264345832257,0.6961916121033989,3.9577813004143536,8.541093140956947,0.0,RHMTD,185,case57,0.04
True,41,0.04,True,1,1,False,41,True,3.8671808797188896e-10,0.0021585459549683635,0.6970001612097989,4.662502100109123,11.175883607938886,0.0,RHMTD,186,case57,0.04
True,29,-0.04,True,1,1,False,24,False,0.17144160095911612,0.007916438412142778,0.6944716518411564,3.122862396412529,4.711321138893255,0.0,RHMTD,187,case57,0.04
True,10,-0.04,True,1,1,False,10,True,3.8671819781197475e-10,0.0014011031133156968,0.6969896788327474,2.9230603424366564,3.69009378773626,0.0,RHMTD,188,case57,0.04
True,13,0.04,True,1,1,False,13,True,3.8671819781197475e-10,0.0002916246654021036,0.6961166501675289,2.7101312414743006,2.999797885422595,0.0,RHMTD,189,case57,0.04
True,7,-0.04,False,20,20,False,7,True,1.1887571863715966e-07,0.02401213756032392,0.6929242921757544,3.85704789950978,8.218398535973392,0.0,RHMTD,190,case57,0.04
True,34,-0.04,True,1,1,False,34,True,3.867180879744859e-10,0.010136053932870632,0.7021262083180217,5.327316661714576,7.2073729388648955,0.0,RHMTD,191,case57,0.04
True,23,-0.04,False,20,20,False,0,False,0.48372405666634694,0.3070365179479141,0.6944847595773829,2.7708812471246347,3.066777059575543,0.0,RHMTD,192,case57,0.04
True,22,-0.04,False,20,20,False,0,False,0.49385034124917937,0.30058464928600354,0.6950970860376962,5.345691644470207,12.220981245627648,0.0,RHMTD,193,case57,0.04
True,53,-0.04,True,1,1,False,52,False,0.1714416009448702,0.0063714386212431005,0.6986660750869378,2.7598811022471637,3.034866010420956,0.0,RHMTD,194,case57,0.04
True,40,0.04,True,1,1,False,40,True,3.8671806051191574e-10,0.009049883128374155,0.7015854344509311,4.630629095481709,8.936888063908567,0.0,RHMTD,195,case57,0.04
True,4,-0.04,False,20,20,False,0,False,0.42843880556840586,0.3294021119384752,0.7042422492963798,2.771489438600838,3.128318401286379,0.0,RHMTD,196,case57,0.04
True,23,0.04,False,20,20,False,45,False,0.42119607812835097,0.20288874097768794,0.7013228899323867,2.665418855031021,2.983796180342324,0.0,RHMTD,197,case57,0.04
True,17,0.04,False,20,20,False,18,False,0.16855978655158071,0.047914714043488044,0.6985701976003014,3.026787596172653,3.4274377743713567,0.0,RHMTD,198,case57,0.04
True,28,0.04,True,1,1,False,28,True,3.867181428919181e-10,0.0011610700379876499,0.698912934775481,2.7229333471041173,2.993139222962782,0.0,RHMTD,199,case57,0.04
True,26,-0.04,True,1,1,False,26,True,0.21896364038601546,0.005105381528689467,0.4948417944683423,26.737770793261006,42.318763901130296,0.0,Robust-MTD,0,case57,0.04
True,49,-0.04,True,1,1,False,50,False,0.22625818394686262,0.007017021732549179,0.4948417944683423,32.553050096612424,67.94220243173187,0.0,Robust-MTD,1,case57,0.04
True,53,-0.04,True,1,1,False,51,False,0.2490101552588445,0.005826936153187085,0.4948417944683423,21.695768693462014,31.582108634756878,0.0,Robust-MTD,2,case57,0.04
True,37,0.04,True,1,1,False,44,False,0.19888654945551734,0.0032062744039835873,0.4948417944683423,31.012721001752652,46.70210269105158,0.0,Robust-MTD,3,case57,0.04
True,46,0.04,True,17,17,False,0,False,0.5473360185149716,0.35354028292667666,0.4948417944683423,32.433833202230744,55.929959737113705,0.0,Robust-MTD,4,case57,0.04
True,17,0.04,True,3,3,False,18,False,0.22066964807278625,0.006981552477588396,0.4948417944683423,27.651256302488036,44.58219196822029,0.0,Robust-MTD,5,case57,0.04
True,24,0.04,True,5,5,False,24,True,0.32420934936097934,0.014451869099186767,0.4948417944683423,36.451643650070764,75.49035001429729,0.0,Robust-MTD,6,case57,0.04
True,3,0.04,True,16,16,False,3,True,0.0004140981072760963,0.008621037203614342,0.4948417944683423,19.814654043875635,29.60151938314084,0.0,Robust-MTD,7,case57,0.04
True,8,-0.04,True,1,1,False,8,True,3.8671819781197475e-10,0.004882064964206214,0.4948417944683423,27.02263759856578,32.15981901739724,0.0,Robust-MTD,8,case57,0.04
True,22,0.04,False,20,20,False,0,False,0.6060313263572102,0.3066542938263783,0.4948417944683423,24.15224600408692,31.150291062658653,0.0,Robust-MTD,9,case57,0.04
True,29,-0.04,True,3,3,False,29,True,0.3344517664501811,0.01557342389773089,0.4948417944683423,25.210891797905788,31.848841352621093,0.0,Robust-MTD,10,case57,0.04
True,28,-0.04,True,1,1,False,28,True,3.867181428919449e-10,0.0033735226776998493,0.4948417944683423,31.067854102002457,44.584895248408436,0.0,Robust-MTD,11,case57,0.04
True,8,0.04,True,1,1,False,8,True,3.8671819781197475e-10,0.004882064964206214,0.4948417944683423,20.735108497319743,28.440998267615214,0.0,Robust-MTD,12,case57,0.04
True,28,-0.04,True,1,1,False,28,True,4.551910360201059e-10,0.003373522677711143,0.4948417944683423,27.685085398843512,37.04020599252544,0.0,Robust-MTD,13,case57,0.04
True,22,0.04,False,20,20,False,0,False,0.5743269876994536,0.3332075416038328,0.4948417944683423,28.09004174778238,46.165591993485585,0.0,Robust-MTD,14,case57,0.04
True,26,0.04,True,1,1,False,26,True,0.21605564964738264,0.005122406839801203,0.4948417944683423,28.424693751730956,40.075356233865044,0.0,Robust-MTD,15,case57,0.04
True,40,-0.04,False,20,20,False,40,True,0.00039492891790810587,0.047375411523741646,0.4948417944683423,30.517522894660942,53.54680030723103,0.0,Robust-MTD,16,case57,0.04
True,1,-0.04,False,20,20,False,0,False,0.5904723205239737,0.2787580496624254,0.4948417944683423,20.65206460247282,28.050602399162017,0.0,Robust-MTD,17,case57,0.04
True,37,-0.04,True,1,1,False,44,False,0.1022059800878798,0.00362214504563613,0.4948417944683423,27.314664496225305,34.68521806644276,0.0,Robust-MTD,18,case57,0.04
True,42,-0.04,True,4,4,False,42,True,3.8671808797186176e-10,0.012298808387578544,0.4948417944683423,31.203662502230145,52.81134548713457,0.0,Robust-MTD,19,case57,0.04
True,32,0.04,False,20,20,False,0,False,0.5095869641974846,0.3709375620667279,0.4948417944683423,24.71277495205868,32.2665541927563,0.0,Robust-MTD,20,case57,0.04
True,20,0.04,True,1,1,False,17,False,0.33188545856536206,0.005664226302748569,0.4948417944683423,41.49436459993012,105.9711663110648,0.0,Robust-MTD,21,case57,0.04
True,46,0.04,False,20,20,False,0,False,0.5018413147010818,0.3790389317151846,0.4948417944683423,22.629097854951397,32.86586285103114,0.0,Robust-MTD,22,case57,0.04
True,42,0.04,True,18,18,False,42,True,3.867180879729902e-10,0.012298808387578544,0.4948417944683423,27.8629998996621,33.96848471893464,0.0,Robust-MTD,23,case57,0.04
True,56,-0.04,True,3,3,False,56,True,0.17144160094404476,0.015075329385466215,0.4948417944683423,29.704649894847535,40.680169028928525,0.0,Robust-MTD,24,case57,0.04
True,53,0.04,True,1,1,False,51,False,0.20098428474459942,0.006826243996146087,0.4948417944683423,34.66224164003506,59.06640412576963,0.0,Robust-MTD,25,case57,0.04
True,48,0.04,True,1,1,False,50,False,0.21251929470239814,0.007104646265809073,0.4948417944683423,30.87317914760206,44.784318469464786,0.0,Robust-MTD,26,case57,0.04
True,24,-0.04,True,9,9,False,24,True,0.30554319174929323,0.012991152814144192,0.4948417944683423,28.408691749791615,37.3128562816419,0.0,Robust-MTD,27,case57,0.04
True,20,0.04,True,1,1,False,18,False,0.2612224611069677,0.006658877036921594,0.4948417944683423,37.87499790487345,74.02362912253011,0.0,Robust-MTD,28,case57,0.04
True,34,-0.04,True,18,18,False,34,True,0.4052382072227106,0.039962486216400125,0.4948417944683423,31.16600225039292,47.29212888632902,0.0,Robust-MTD,29,case57,0.04
True,11,-0.04,True,1,1,False,11,True,3.8671819781197475e-10,0.004888621605915981,0.4948417944683423,35.22219584847335,54.6025423012907,0.0,Robust-MTD,30,case57,0.04
True,38,0.04,False,20,20,False,56,False,0.17144160094404476,0.015075329385466215,0.4948417944683423,35.834835399873555,50.95518926682418,0.0,Robust-MTD,31,case57,0.04
True,32,0.04,False,20,20,False,0,False,0.5199054051950568,0.3690280128771451,0.4948417944683423,33.18426246405579,57.978128860122524,0.0,Robust-MTD,32,case57,0.04
True,15,-0.04,False,20,20,False,0,False,0.5145670554793418,0.36100210456408505,0.4948417944683423,32.38373539643362,40.19787913712209,0.0,Robust-MTD,33,case57,0.04
True,36,0.04,True,1,1,False,36,True,5.073313917093421e-10,0.0009164437876425398,0.4948417944683423,36.375139487790875,65.73598987597508,0.0,Robust-MTD,34,case57,0.04
True,26,0.04,True,2,2,False,26,True,0.20173962413476162,0.00519505367836978,0.4948417944683423,38.7442831939552,58.13093960168772,0.0,Robust-MTD,35,case57,0.04
True,28,0.04,True,1,1,False,28,True,3.8671814289192767e-10,0.0033735226776998493,0.4948417944683423,37.73539380636066,47.67685272090603,0.0,Robust-MTD,36,case57,0.04
True,3,0.04,True,8,8,False,3,True,0.0038235465933636726,0.008615439305030127,0.4948417944683423,38.71592080395203,49.431714287493385,0.0,Robust-MTD,37,case57,0.04
True,6,0.04,False,20,20,False,6,True,1.2198661291046392e-09,0.011385499125552733,0.4948417944683423,33.95784379681572,63.007096480578184,0.0,Robust-MTD,38,case57,0.04
True,51,-0.04,True,10,10,False,54,False,0.18376022971740463,0.01446615647551374,0.4948417944683423,40.29567924444564,89.43473336112221,0.0,Robust-MTD,39,case57,0.04
True,17,0.04,True,1,1,False,18,False,0.2475444289753145,0.006792529829335288,0.4948417944683423,34.203475108370185,52.943277385202244,0.0,Robust-MTD,40,case57,0.04
True,49,-0.04,True,2,2,False,50,False,0.17110410928180256,0.007679595284587984,0.4948417944683423,31.869925040518865,52.03020210901741,0.0,Robust-MTD,41,case57,0.04
True,19,-0.04,True,1,1,False,18,False,0.28784936083499807,0.0064008381271941205,0.4948417944683423,32.97039376629982,45.64152499951888,0.0,Robust-MTD,42,case57,0.04
True,31,0.04,False,20,20,False,30,False,0.39927173442772523,0.06468782433889525,0.4948417944683423,38.5254688502755,77.99778721819172,0.0,Robust-MTD,43,case57,0.04
True,55,0.04,True,1,1,False,55,True,3.867180879718649e-10,0.0038404153115128067,0.4948417944683423,35.84551665408071,64.1929315723246,0.0,Robust-MTD,44,case57,0.04
True,2,0.04,True,2,2,False,2,True,1.3474172949942487e-05,0.0058139303060758315,0.4948417944683423,29.98432909953408,55.07375623856207,0.0,Robust-MTD,45,case57,0.04
True,34,-0.04,True,11,11,False,31,False,0.40079126095357814,0.04194469458052559,0.4948417944683423,32.41777085349895,52.934091351926334,0.0,Robust-MTD,46,case57,0.04
True,14,-0.04,True,1,1,False,14,True,3.8671819781200764e-10,0.0034844732392646867,0.4948417944683423,35.46239575371146,65.64415479078889,0.0,Robust-MTD,47,case57,0.04
True,1,0.04,False,20,20,False,1,True,0.22818107905950738,0.20624972288991503,0.4948417944683423,36.59779175941367,74.41321734222585,0.0,Robust-MTD,48,case57,0.04
True,34,-0.04,False,20,20,False,34,True,0.40522239529169507,0.040300356009083854,0.4948417944683423,36.236452200682834,82.38745654816739,0.0,Robust-MTD,49,case57,0.04
True,40,-0.04,False,20,20,False,40,True,0.0020984796817889693,0.04755030418818715,0.4948417944683423,35.213675047270954,70.86793333583047,0.0,Robust-MTD,50,case57,0.04
True,27,-0.04,True,1,1,False,26,False,0.21184882112595654,0.005145605346354644,0.4948417944683423,38.80091459141113,58.5297729150625,0.0,Robust-MTD,51,case57,0.04
True,44,-0.04,True,1,1,False,44,True,0.05931271250724372,0.0037459184241648885,0.4948417944683423,40.623189543839544,110.12251251668205,0.0,Robust-MTD,52,case57,0.04
True,1,0.04,False,20,20,False,0,False,0.4997127847768982,0.3783883708786537,0.4948417944683423,37.216060448554344,56.72933362657206,0.0,Robust-MTD,53,case57,0.04
True,20,-0.04,True,1,1,False,18,False,0.2949067989828095,0.006311187837542115,0.4948417944683423,33.14154375693761,45.84886494558306,0.0,Robust-MTD,54,case57,0.04
True,41,-0.04,False,20,20,False,41,True,3.867180605118429e-10,0.016569358082100326,0.4948417944683423,38.03078344790265,45.102291693910956,0.0,Robust-MTD,55,case57,0.04
True,25,0.04,True,2,2,False,25,True,0.2325657118107577,0.00501319396933001,0.4948417944683423,36.096402048133314,49.006088156602345,0.0,Robust-MTD,56,case57,0.04
True,33,0.04,False,20,20,False,34,False,0.39911886409422354,0.033276378372613935,0.4948417944683423,37.64341048663482,55.57267499971206,0.0,Robust-MTD,57,case57,0.04
True,42,-0.04,True,8,8,False,42,True,3.867180879721542e-10,0.012298808387578544,0.4948417944683423,37.590443599037826,52.98636251245626,0.0,Robust-MTD,58,case57,0.04
True,21,0.04,False,20,20,False,0,False,0.5415855496655643,0.35301530623485733,0.4948417944683423,27.964439496281557,36.931013941648416,0.0,Robust-MTD,59,case57,0.04
True,36,-0.04,True,1,1,False,36,True,1.3663665561955617e-06,0.0009164437709115221,0.4948417944683423,35.78318755608052,72.83768506895288,0.0,Robust-MTD,60,case57,0.04
True,46,0.04,False,20,20,False,0,False,0.5249036525292273,0.36782775394065065,0.4948417944683423,45.73374578903895,97.93417743640022,0.0,Robust-MTD,61,case57,0.04
True,56,0.04,False,20,20,False,38,False,0.17144160095166613,0.015075329385449754,0.4948417944683423,34.246695760521106,52.835385408252485,0.0,Robust-MTD,62,case57,0.04
True,8,-0.04,True,2,2,False,8,True,3.8671819781197475e-10,0.004882064964206214,0.4948417944683423,33.36188964021858,44.148694045725286,0.0,Robust-MTD,63,case57,0.04
True,2,0.04,True,1,1,False,2,True,1.5521344026995157e-05,0.005813932189885153,0.4948417944683423,34.29724994930439,68.01316843193491,0.0,Robust-MTD,64,case57,0.04
True,43,0.04,True,1,1,False,44,False,0.11527649639090724,0.0035782696691225415,0.4948417944683423,30.28199569962453,49.53396043565591,0.0,Robust-MTD,65,case57,0.04
True,11,0.04,True,1,1,False,11,True,3.8671819781197475e-10,0.004888621605915981,0.4948417944683423,44.592983249458484,94.59986934380142,0.0,Robust-MTD,66,case57,0.04
True,7,0.04,False,20,20,False,0,False,0.5702934179258264,0.3199123718184705,0.4948417944683423,40.789168697665446,56.140879247686826,0.0,Robust-MTD,67,case57,0.04
True,7,-0.04,False,20,20,False,0,False,0.58770741466234,0.2709251470151143,0.4948417944683423,34.1906562942313,51.24253922549544,0.0,Robust-MTD,68,case57,0.04
True,51,-0.04,True,5,5,False,51,True,0.27242074600698796,0.011358213783328406,0.4948417944683423,35.28865624393802,43.501012507476844,0.0,Robust-MTD,69,case57,0.04
True,12,-0.04,True,1,1,False,12,True,3.8671819781197475e-10,0.00045950791273184757,0.4948417944683423,34.54948314756621,51.60101180954373,0.0,Robust-MTD,70,case57,0.04
True,17,-0.04,True,3,3,False,18,False,0.24873987376601014,0.00678555160876686,0.4948417944683423,41.45164985966403,79.909766689525,0.0,Robust-MTD,71,case57,0.04
True,35,0.04,True,1,1,False,35,True,2.3513740385914497e-09,0.000868359885308281,0.4948417944683423,39.27775184274651,59.839726740028716,0.0,Robust-MTD,72,case57,0.04
True,37,0.04,True,1,1,False,44,False,0.05770897368672763,0.003749968892579739,0.4948417944683423,35.88569375278894,66.44254970306065,0.0,Robust-MTD,73,case57,0.04
True,11,0.04,True,1,1,False,11,True,3.8671819781197475e-10,0.004888621605915981,0.4948417944683423,34.6579936449416,70.26609762106092,0.0,Robust-MTD,74,case57,0.04
True,43,-0.04,True,1,1,False,44,False,0.11763061578210904,0.0035700385029593987,0.4948417944683423,41.112881249864586,105.59391935821623,0.0,Robust-MTD,75,case57,0.04
True,39,0.04,True,1,1,False,39,True,3.867180879718649e-10,0.0036474741932404305,0.4948417944683423,38.99372075102292,66.38982285512616,0.0,Robust-MTD,76,case57,0.04
True,41,-0.04,False,20,20,False,41,True,3.867180879732405e-10,0.016569358082100326,0.4948417944683423,35.87855840160046,51.54063400113958,0.0,Robust-MTD,77,case57,0.04
True,11,-0.04,True,1,1,False,11,True,3.8671819781197475e-10,0.004888621605915981,0.4948417944683423,32.71795009204652,53.38859968760517,0.0,Robust-MTD,78,case57,0.04
True,24,0.04,True,2,2,False,24,True,0.27525026559209076,0.011391560428994175,0.4948417944683423,30.192404144327156,41.25771494291258,0.0,Robust-MTD,79,case57,0.04
True,26,-0.04,True,3,3,False,25,False,0.20138719233327187,0.005196627307819101,0.4948417944683423,29.854100104421377,54.49163568846417,0.0,Robust-MTD,80,case57,0.04
True,37,0.04,True,1,1,False,44,False,0.11933722709032174,0.0035640066655803983,0.4948417944683423,34.64634380361531,78.18271699943581,0.0,Robust-MTD,81,case57,0.04
True,26,-0.04,True,1,1,False,26,True,0.21084278740320825,0.005150914385642916,0.4948417944683423,35.367901949211955,63.79159315256408,0.0,Robust-MTD,82,case57,0.04
True,20,-0.04,True,1,1,False,18,False,0.26908178686481754,0.006585578137328123,0.4948417944683423,29.537466750480235,44.780616680509425,0.0,Robust-MTD,83,case57,0.04
True,54,0.04,False,20,20,False,54,True,0.15516319498514858,0.015476614555242085,0.4948417944683423,33.43448120576795,49.9675981787732,0.0,Robust-MTD,84,case57,0.04
True,31,0.04,False,20,20,False,31,True,0.3755639325203377,0.051671357552125506,0.4948417944683423,32.798150097369216,60.243422590428985,0.0,Robust-MTD,85,case57,0.04
True,28,0.04,True,1,1,False,28,True,3.8671814289191867e-10,0.0033735226776998493,0.4948417944683423,30.936447897693142,70.9635541512398,0.0,Robust-MTD,86,case57,0.04
True,26,-0.04,True,1,1,False,25,False,0.23463820448106093,0.004997004050490545,0.4948417944683423,36.647393699968234,78.69952050677968,0.0,Robust-MTD,87,case57,0.04
True,17,-0.04,True,2,2,False,18,False,0.3312929640098846,0.005696147823853415,0.4948417944683423,31.756376952398565,52.96293509891259,0.0,Robust-MTD,88,case57,0.04
True,55,-0.04,True,1,1,False,55,True,3.867180605118526e-10,0.003840415311512807,0.4948417944683423,28.35626045416575,39.66201250150335,0.0,Robust-MTD,89,case57,0.04
True,11,0.04,True,1,1,False,11,True,3.8671819781197475e-10,0.004888621605915981,0.4948417944683423,33.51219569740351,61.06977950839792,0.0,Robust-MTD,90,case57,0.04
True,48,-0.04,True,1,1,False,48,True,0.2662031525548332,0.005267241914245388,0.4948417944683423,33.67916049610358,56.04843988840004,0.0,Robust-MTD,91,case57,0.04
True,50,-0.04,True,5,5,False,50,True,0.13704155537127988,0.008054378061998546,0.4948417944683423,29.4424063002225,38.39827262272593,0.0,Robust-MTD,92,case57,0.04
True,53,-0.04,True,1,1,False,51,False,0.1561534007692173,0.007473710394946088,0.4948417944683423,32.389827151200734,46.86489790910856,0.0,Robust-MTD,93,case57,0.04
True,43,0.04,True,1,1,False,44,False,0.22414233387561971,0.0030435585857268186,0.4948417944683423,29.164754296652973,47.070695864385925,0.0,Robust-MTD,94,case57,0.04
True,40,-0.04,False,20,20,False,40,True,0.030950388885169756,0.04655268676493054,0.4948417944683423,29.177622811403126,36.217879236210145,0.0,Robust-MTD,95,case57,0.04
True,10,-0.04,True,1,1,False,10,True,3.8671819781197475e-10,0.006716505493575347,0.4948417944683423,29.616533240186982,48.54378479649314,0.0,Robust-MTD,96,case57,0.04
