attack_flag,h_true,c_true,detected,tau_detect,tau_detect_censored,false_alarm,h_hat_final,id_correct,final_entropy,final_ampvar,cumulative_act_cost,planner_runtime_ms_mean,planner_runtime_ms_p95,max_hide_error,algorithm,episode_id,case,eta_x
True,8,-0.04,True,1,1,False,8,True,3.8671819781197475e-10,0.00048768484218572296,0.7007821160652958,3.4258834464708343,5.249681914574473,0.0,RHMTD,63,case57,0.2
True,2,0.04,True,1,1,False,2,True,3.8671819781197475e-10,0.002697599377667113,0.6916909991917157,3.3071062032831833,4.938338932697663,0.0,RHMTD,64,case57,0.2
True,43,0.04,True,1,1,False,37,False,0.1714416009440448,0.003075060993453365,0.6961759272733972,4.500977098359726,10.474258655449377,0.0,RHMTD,65,case57,0.2
True,11,0.04,True,1,1,False,11,True,3.8671819781197475e-10,0.0007549391434555541,0.6943224308135836,3.33026664739009,4.829568121931518,0.0,RHMTD,66,case57,0.2
True,7,0.04,False,20,20,False,7,True,5.028533724899651e-06,0.017625488076428473,0.7029138418736556,3.3178562589455396,4.893391358200464,0.0,RHMTD,67,case57,0.2
True,7,-0.04,False,20,20,False,7,True,3.8991448572606727e-10,0.017211747670243936,0.7020303308313853,4.094983247341588,8.644523253315128,0.0,RHMTD,68,case57,0.2
True,51,-0.04,True,5,5,False,51,True,3.8671806051933493e-10,0.012579756742113028,0.6956508382363082,3.8450793537776917,8.722300617955629,0.0,RHMTD,69,case57,0.2
True,12,-0.04,True,1,1,False,12,True,3.8671819781197475e-10,0.00017715035484214208,0.6966417392046179,4.228162494837306,8.830924658104777,0.0,RHMTD,70,case57,0.2
True,17,-0.04,True,8,8,False,18,False,0.12961366033322422,0.011847929589866937,0.6989286196054825,4.9144002550747246,13.742371136322625,0.0,RHMTD,71,case57,0.2
True,35,0.04,True,1,1,False,35,True,3.867180879719831e-10,0.0027807177397786266,0.696716701140488,3.9408791984897102,10.709949364536442,0.0,RHMTD,72,case57,0.2
True,37,0.04,True,1,1,False,37,True,0.1714416009440448,0.0030476406334949465,0.7002570270282069,3.8872437842655927,10.222685674671087,0.0,RHMTD,73,case57,0.2
True,11,0.04,True,1,1,False,11,True,3.8671819781197475e-10,0.0006343916925124052,0.6961759272733974,3.985966701293364,8.77467497775797,0.0,RHMTD,74,case57,0.2
True,43,-0.04,True,1,1,False,37,False,0.1714416009440448,0.002484189101779918,0.6976002121827581,5.1141124131390825,10.908520864904867,0.0,RHMTD,75,case57,0.2
True,39,0.04,True,7,7,False,39,True,3.8671808797186197e-10,0.008465075337879253,0.6964052666340019,3.860820649424568,8.146812167251483,0.0,RHMTD,76,case57,0.2
True,41,-0.04,True,1,1,False,41,True,3.8671808797186306e-10,0.0007015276598169328,0.6945517701741885,6.528518599225208,12.992452015169,0.0,RHMTD,77,case57,0.2
True,11,-0.04,True,1,1,False,11,True,3.8671819781197475e-10,0.0007444192512089295,0.6901488487949661,4.063548005069606,10.471339919604363,0.0,RHMTD,78,case57,0.2
True,24,0.04,True,3,3,False,24,True,0.1714416009440448,0.0027632957737087327,0.7010603454138419,5.4419623978901654,14.407537467195656,0.0,RHMTD,79,case57,0.2
True,26,-0.04,True,4,4,False,26,True,0.1714416009440448,0.004647520314067025,0.7002570270282069,3.446999948937446,4.9773059319704815,0.0,RHMTD,80,case57,0.2
True,37,0.04,True,1,1,False,37,True,0.1714416009440448,0.003050991714271013,0.7023887528365664,4.434866746305488,5.3189190919511224,0.0,RHMTD,81,case57,0.2
True,26,-0.04,True,1,1,False,26,True,0.1714416009440448,0.00493291936660401,0.6910446494444095,6.232687598094344,13.403623586054914,0.0,RHMTD,82,case57,0.2
True,20,-0.04,True,1,1,False,19,False,0.1714416009440448,0.0022119370141909086,0.7037171602592909,5.293397890636697,10.254708936554396,0.0,RHMTD,83,case57,0.2
True,54,0.04,True,1,1,False,54,True,3.8671808797186145e-10,0.002513881460439988,0.7021105234880205,3.9284250000491734,9.584314908715896,0.0,RHMTD,84,case57,0.2
True,31,0.04,True,1,1,False,31,True,0.03333492015406139,0.005060684683135394,0.7037171602592907,3.5089499986497685,6.425681521068327,0.0,RHMTD,85,case57,0.2
True,28,0.04,True,1,1,False,28,True,3.867181428919181e-10,0.0010892287081273853,0.696716701140488,4.814106193953194,9.79864730325063,0.0,RHMTD,86,case57,0.2
True,26,-0.04,True,1,1,False,25,False,0.1714416009440448,0.00479289266707891,0.6989286196054824,5.087602150160819,11.055618766113184,0.0,RHMTD,87,case57,0.2
True,17,-0.04,True,11,11,False,17,True,0.16102450659082904,0.03210814152834916,0.6932617986301688,4.333958294591866,9.814282716251917,0.0,RHMTD,88,case57,0.2
True,55,-0.04,True,1,1,False,55,True,3.8671808797186145e-10,0.0009827130280797,0.7010446605838405,3.006197852664627,3.524688983452508,0.0,RHMTD,89,case57,0.2
True,11,0.04,True,1,1,False,11,True,3.8671819781197475e-10,0.00033090370700178504,0.7032174544457823,3.314935404341668,5.329348210943864,0.0,RHMTD,90,case57,0.2
True,48,-0.04,True,1,1,False,48,True,3.8671808797186145e-10,0.005190688936746467,0.6970751231456689,3.0864792002830654,3.9031190448440625,0.0,RHMTD,91,case57,0.2
True,50,-0.04,True,2,2,False,50,True,3.867180879718616e-10,0.0032428842784969747,0.701060345413842,3.0872126546455547,3.819998257677072,0.0,RHMTD,92,case57,0.2
True,53,-0.04,True,2,2,False,52,False,0.17144160094656336,0.003025802973397828,0.7018479789694758,3.6099770513828844,6.1043122084811365,0.0,RHMTD,93,case57,0.2
True,43,0.04,True,1,1,False,37,False,0.1714416009440448,0.0030274762239694457,0.697600212182758,6.673883451730944,26.810361031675725,0.0,RHMTD,94,case57,0.2
True,40,-0.04,True,4,4,False,40,True,3.8671808797202167e-10,0.008930250048495325,0.6975043346961217,4.214197851251811,9.17244411248249,0.0,RHMTD,95,case57,0.2
True,10,-0.04,True,1,1,False,10,True,3.8671819781197475e-10,0.0013617505397178896,0.702051246382152,4.7708103084005415,9.465418406762199,0.0,RHMTD,96,case57,0.2
True,14,0.04,True,2,2,False,14,True,3.8671819781209537e-10,0.004573866699459372,0.6994537086425714,3.4542626002803445,8.398352426593192,0.0,RHMTD,97,case57,0.2
True,53,-0.04,True,2,2,False,52,False,0.17144160094662061,0.006848354508485411,0.7007821160652961,3.947193754720501,9.828554480918687,0.0,RHMTD,98,case57,0.2
True,49,-0.04,True,3,3,False,49,True,3.8671806051189315e-10,0.003578470073416872,0.6983285686325233,2.903633302776143,3.1855889712460344,0.0,RHMTD,99,case57,0.2
True,56,0.04,True,13,13,False,38,False,0.17144160097333805,0.01608174056987891,0.7013228899323868,3.829035398666747,8.08286731189583,0.0,RHMTD,100,case57,0.2
True,17,-0.04,True,12,12,False,17,True,0.1713273965115745,0.01235019847191203,0.7047830231634707,4.435033196932636,8.848958276212217,0.0,RHMTD,101,case57,0.2
True,12,0.04,True,1,1,False,12,True,3.8671819781197475e-10,0.00017723885031653978,0.7015854344509311,4.973995892214589,9.460458642570316,0.0,RHMTD,102,case57,0.2
True,48,-0.04,True,2,2,False,48,True,3.8671808797186145e-10,0.006132808596079809,0.6982536066966536,3.2108437997521833,4.10191812552512,0.0,RHMTD,103,case57,0.2
True,31,0.04,True,3,3,False,31,True,0.028113243669896572,0.004544924341758429,0.7021262083180217,5.472070962423459,11.937488161493114,0.0,RHMTD,104,case57,0.2
True,31,0.04,True,2,2,False,30,False,0.1657387933935579,0.004562369160577248,0.7001820650923368,5.127064400585368,11.449549661483621,0.0,RHMTD,105,case57,0.2
True,41,-0.04,True,1,1,False,41,True,3.867180605118366e-10,0.0006805799868046133,0.7012479279965167,4.381929145893082,10.794018793967552,0.0,RHMTD,106,case57,0.2
True,16,-0.04,False,20,20,False,16,True,0.18454068109323712,0.11762656888448532,0.6963791946860736,4.497887543402612,7.749045750824751,0.0,RHMTD,107,case57,0.2
True,20,0.04,True,1,1,False,20,True,0.1714416009440448,0.005847474151277293,0.6984289137919739,4.051558399805799,11.012915984611029,0.0,RHMTD,108,case57,0.2
True,50,0.04,True,2,2,False,50,True,4.653306829834491e-10,0.006351213572557844,0.6965597325021589,5.215479154139757,10.88716420927085,0.0,RHMTD,109,case57,0.2
True,17,0.04,True,7,7,False,17,True,0.17138488083392056,0.02059593655266933,0.6989286196054825,3.300762496655807,5.234999975073153,0.0,RHMTD,110,case57,0.2
True,41,0.04,True,1,1,False,41,True,3.867180605118362e-10,0.0020696297214996768,0.6960092602414891,3.558652044739574,6.640283681917937,0.0,RHMTD,111,case57,0.2
True,15,0.04,False,20,20,False,0,False,0.4301294634119879,0.2817647171136603,0.6985911131510678,4.390456402325071,9.994347620522614,0.0,RHMTD,112,case57,0.2
True,12,-0.04,True,1,1,False,12,True,3.8671819781197475e-10,0.00017729311171765216,0.6923939724179001,3.5400417575147003,6.316938984673474,0.0,RHMTD,113,case57,0.2
True,33,-0.04,False,20,20,False,33,True,0.004856073376292805,0.05803945085492845,0.6959935754114877,4.017683360143565,13.198630968690852,0.0,RHMTD,114,case57,0.2
True,8,0.04,True,1,1,False,8,True,3.8671819781197475e-10,0.0004876848421639067,0.7004446096108814,3.7551563465967774,8.308006217703225,0.0,RHMTD,115,case57,0.2
True,16,-0.04,False,20,20,False,16,True,0.36494957498992636,0.18083980872015737,0.6924420852380717,4.691449989331886,7.687239575898293,0.0,RHMTD,116,case57,0.2
True,46,-0.04,False,20,20,False,0,False,0.508332106844248,0.2980564696491725,0.6980451085632124,4.348616598872468,9.532462537754332,0.0,RHMTD,117,case57,0.2
True,8,-0.04,True,1,1,False,8,True,3.8671819781197475e-10,0.0006192385518653159,0.7063739751047395,5.247337554465048,14.028332725865775,0.0,RHMTD,118,case57,0.2
True,20,0.04,True,1,1,False,19,False,0.1714416009440448,0.009002855629634756,0.6999944825096623,3.349130996502936,5.166775008547121,0.0,RHMTD,119,case57,0.2
True,52,-0.04,True,1,1,False,53,False,0.1714416009440448,0.00397344783628225,0.6917388836874303,5.253454254125245,15.037196164485072,0.0,RHMTD,120,case57,0.2
True,9,-0.04,True,9,9,False,9,True,3.8671817035195113e-10,0.010090378655776309,0.7077023825274638,3.2217083469731733,4.26110657572281,0.0,RHMTD,121,case57,0.2
True,21,0.04,False,20,20,False,0,False,0.4280122845738474,0.3315887640515958,0.6996360605044811,3.7076834531035274,8.692262190743351,0.0,RHMTD,122,case57,0.2
True,43,0.04,True,1,1,False,43,True,0.1714416009440448,0.003168250659373691,0.693256567909404,4.239054152276367,8.923657995183023,0.0,RHMTD,123,case57,0.2
True,18,-0.04,True,9,9,False,18,True,0.14964585475686212,0.055064478932076895,0.6967219318612528,3.2009729387937114,3.6824142269324556,0.0,RHMTD,124,case57,0.2
True,38,-0.04,True,18,18,False,38,True,0.1714416009440448,0.014155125138810967,0.7012479279965167,4.035473047406413,4.4205881451489555,0.0,RHMTD,125,case57,0.2
True,47,-0.04,False,20,20,False,0,False,0.47210890903892744,0.31370516317830366,0.7071772934903748,3.810818790225312,8.13273334351834,0.0,RHMTD,126,case57,0.2
True,51,-0.04,True,2,2,False,51,True,4.469988543662207e-06,0.010669003097684893,0.6970001612097991,2.8976502071600407,3.3507423417177056,0.0,RHMTD,127,case57,0.2
True,23,0.04,True,0,0,False,0,False,0.5169889001095506,0.2677085834057466,0.6991911641240269,4.9458311521448195,12.753964573494162,0.0,RHMTD,128,case57,0.2
True,40,0.04,True,3,3,False,40,True,3.9426084584683544e-10,0.010862587979873495,0.7005195715467513,3.534502087859437,5.8007332962006375,0.0,RHMTD,129,case57,0.2
True,20,-0.04,True,2,2,False,20,True,0.1714416009483766,0.0026276173635865104,0.700535256376753,3.5006145510124043,7.165059013641439,0.0,RHMTD,130,case57,0.2
True,51,-0.04,False,20,20,False,51,True,3.339675652596685e-09,0.011461610806261012,0.70424224929638,4.661254154052585,9.70070418552497,0.0,RHMTD,131,case57,0.2
True,26,0.04,True,1,1,False,26,True,0.1714416009440448,0.004761137619039936,0.6945849753321284,4.859773002681322,10.076766338897885,0.0,RHMTD,132,case57,0.2
True,43,-0.04,True,1,1,False,37,False,0.1714416009440448,0.0030517587927796257,0.7039797047778353,2.9989728442160413,3.4432205342454845,0.0,RHMTD,133,case57,0.2
True,54,-0.04,True,1,1,False,54,True,3.9427385976145585e-10,0.009380733687121133,0.6998393279171574,3.4433541033649817,5.290591329685418,0.0,RHMTD,134,case57,0.2
True,32,0.04,False,20,20,False,0,False,0.4303905734793562,0.32982393930394327,0.7039797047778353,3.8921480416320264,9.366145828971641,0.0,RHMTD,135,case57,0.2
True,47,0.04,False,20,20,False,0,False,0.4769204634841312,0.3091897975285039,0.6986660750869378,4.650072896038182,10.442197910742836,0.0,RHMTD,136,case57,0.2
True,51,0.04,True,2,2,False,51,True,5.217612708792355e-05,0.010527051341118653,0.7031920712222017,5.21033750846982,12.0469693967607,0.0,RHMTD,137,case57,0.2
True,53,0.04,True,2,2,False,52,False,0.17144160094438968,0.0036190135511187547,0.70424224929638,3.346993844024837,5.813472956651823,0.0,RHMTD,138,case57,0.2
True,54,0.04,True,2,2,False,54,True,3.8671808797287635e-10,0.013070265946744838,0.7002570270282069,4.184458346571773,11.957537507987583,0.0,RHMTD,139,case57,0.2
True,20,0.04,True,1,1,False,20,True,0.1714416009440448,0.002305556316460217,0.7001820650923369,4.470726996078156,9.930332694784738,0.0,RHMTD,140,case57,0.2
True,52,0.04,True,1,1,False,52,True,0.1714416009480723,0.003089055252384883,0.6972574750075787,5.4900228074984625,13.660631290986212,0.0,RHMTD,141,case57,0.2
True,10,0.04,True,1,1,False,10,True,3.8671819781197475e-10,0.0014014514041661343,0.70424224929638,3.9937478548381478,5.924595525721097,0.0,RHMTD,142,case57,0.2
True,12,-0.04,True,1,1,False,12,True,3.8671819781197475e-10,0.0001772387363655586,0.7037171602592909,4.339847998926416,12.844823178602384,0.0,RHMTD,143,case57,0.2
True,10,0.04,True,1,1,False,10,True,3.8671819781197475e-10,0.0014053777909133996,0.6922526886095728,5.919058306608349,27.801254522637464,0.0,RHMTD,144,case57,0.2
True,11,-0.04,True,1,1,False,11,True,3.8671819781197475e-10,0.000744420890290774,0.6947062360423455,4.770016748807393,9.56337741808967,0.0,RHMTD,145,case57,0.2
True,25,-0.04,True,2,2,False,25,True,0.17144160094404481,0.0064949744113144674,0.7015854344509311,4.421116699813865,8.637722299317845,0.0,RHMTD,146,case57,0.2
True,36,0.04,True,1,1,False,36,True,3.8671808797186145e-10,0.001316013326092159,0.6993194696008332,3.378952102502808,6.418400027905592,0.0,RHMTD,147,case57,0.2
True,44,-0.04,True,14,14,False,44,True,3.867180879721126e-10,0.006201724867085892,0.6991911641240269,5.306195851881057,12.159658659948057,0.0,RHMTD,148,case57,0.2
True,24,0.04,True,4,4,False,29,False,0.17144160110250917,0.0066157357348978,0.7005195715467514,4.091547903954051,8.719224695232702,0.0,RHMTD,149,case57,0.2
True,3,0.04,True,2,2,False,3,True,3.867181978120289e-10,0.007005206150950978,0.7007228389594276,3.128410442150198,5.1238347630715,0.0,RHMTD,150,case57,0.2
True,42,0.04,True,2,2,False,42,True,3.8671808797186145e-10,0.004184229159580146,0.6962971879836142,4.151862606522627,9.00403124978766,0.0,RHMTD,151,case57,0.2
True,23,0.04,False,20,20,False,0,False,0.44130810892710537,0.32707129597317375,0.6959342983056193,4.802972957259044,6.872058936278359,0.0,RHMTD,152,case57,0.2
True,45,0.04,True,1,1,False,45,True,3.8671808797186145e-10,0.003047388248575836,0.7026512973551109,6.744554147007875,29.879104517749518,0.0,RHMTD,153,case57,0.2
True,24,-0.04,True,1,1,False,29,False,0.1714416009440448,0.005281803154378995,0.6961968428241637,3.399385398370214,5.7238229434005925,0.0,RHMTD,154,case57,0.2
True,22,-0.04,False,20,20,False,0,False,0.5029572931449368,0.3047655422488381,0.7033587382541098,5.395224952371791,13.28026246337686,0.0,RHMTD,155,case57,0.2
True,23,0.04,False,20,20,False,0,False,0.40860583230789704,0.3373475483576653,0.7005195715467514,4.732091602636501,10.769617286860017,0.0,RHMTD,156,case57,0.2
True,54,0.04,True,1,1,False,54,True,3.867180879720918e-10,0.001971276766829064,0.6990360095315222,3.61593755078502,7.575995827210137,0.0,RHMTD,157,case57,0.2
True,33,-0.04,False,20,20,False,0,False,0.5495244610752331,0.24811094783880835,0.7031763863922001,3.885095746954903,8.627631247509273,0.0,RHMTD,158,case57,0.2
True,39,-0.04,True,8,8,False,39,True,3.8671808797188777e-10,0.007655196428708702,0.7021262083180217,5.391104202135466,13.437431602505985,0.0,RHMTD,159,case57,0.2
True,13,0.04,True,1,1,False,13,True,3.8671819781197475e-10,0.0002917014177592351,0.6948091582955711,3.8080019439803436,9.209674669546079,0.0,RHMTD,160,case57,0.2
True,38,0.04,False,20,20,False,38,True,0.17144160094404476,0.01170456149013074,0.6935601804815307,4.75972275598906,11.389097315259292,0.0,RHMTD,161,case57,0.2
True,35,0.04,True,1,1,False,35,True,3.8671808797186145e-10,0.0015603881747475743,0.6927568620958954,3.6166645033517852,6.455483013996854,0.0,RHMTD,162,case57,0.2
True,26,-0.04,True,1,1,False,26,True,0.17144160094404481,0.0058123359948651036,0.6991911641240272,3.735383355524391,7.591294375015426,0.0,RHMTD,163,case57,0.2
True,1,0.04,False,20,20,False,1,True,3.0780638751173665e-05,0.036411466823124676,0.7018479789694758,3.7427374481922016,8.801295547164045,0.0,RHMTD,164,case57,0.2
True,49,-0.04,True,4,4,False,49,True,3.879316146884139e-10,0.0033275425243157047,0.6890804831206139,4.755712344194762,11.147212487412625,0.0,RHMTD,165,case57,0.2
True,40,0.04,True,3,3,False,40,True,3.8671808797195436e-10,0.011490219517486125,0.7047830231634707,4.175693908473477,10.684206281439401,0.0,RHMTD,166,case57,0.2
True,40,0.04,True,4,4,False,40,True,3.867180879719143e-10,0.010741320487159258,0.7047080612276005,5.370556152774952,13.022080628434217,0.0,RHMTD,167,case57,0.2
True,28,0.04,True,1,1,False,28,True,3.867181428919181e-10,0.001164535064366578,0.6956971370106553,3.6586415575584397,7.624563103308905,0.0,RHMTD,168,case57,0.2
True,38,0.04,False,20,20,False,38,True,0.17144160097194636,0.021092856143292805,0.7034546157407462,3.8855667546158656,8.163723253528595,0.0,RHMTD,169,case57,0.2
True,27,0.04,True,2,2,False,27,True,3.867181428919183e-10,0.0020661114749409813,0.695772098946525,4.0722416481003165,8.760814584093168,0.0,RHMTD,170,case57,0.2
True,30,-0.04,True,1,1,False,31,False,0.1673555894222786,0.004923165156808124,0.7034389309107447,6.427462492138147,10.8418934309157,0.0,RHMTD,171,case57,0.2
True,31,-0.04,True,1,1,False,31,True,0.021790606988313976,0.005138724218837302,0.6915104613756301,3.3943270944291726,4.160137838334783,0.0,RHMTD,172,case57,0.2
True,27,0.04,True,1,1,False,27,True,4.179399360689062e-10,0.006055991812182346,0.6929601295085716,3.6237500462448224,6.662387817050335,0.0,RHMTD,173,case57,0.2
True,51,0.04,True,7,7,False,51,True,1.2998654272614261e-09,0.011542510713294683,0.7039797047778353,3.0789667973294854,3.554691336466934,0.0,RHMTD,174,case57,0.2
True,28,0.04,True,1,1,False,28,True,3.867181428919181e-10,0.0032678264463100954,0.6999944825096621,3.9618332986719906,10.259441647212954,0.0,RHMTD,175,case57,0.2
True,33,-0.04,False,20,20,False,33,True,0.004329699734039447,0.04706137489890961,0.6958541056489842,4.339464555960149,10.320677084382625,0.0,RHMTD,176,case57,0.2
True,20,-0.04,True,2,2,False,20,True,0.1714416009440448,0.00221844294117346,0.6991911641240269,4.719000050681643,11.883530949126005,0.0,RHMTD,177,case57,0.2
True,5,0.04,True,1,1,False,5,True,3.8671819781197475e-10,0.003955796013557179,0.6999944825096622,4.553893752745353,11.432229148340411,0.0,RHMTD,178,case57,0.2
True,38,0.04,False,20,20,False,38,True,0.1714416009506611,0.016353341316035972,0.701060345413842,4.340277094161138,9.045580634847285,0.0,RHMTD,179,case57,0.2
True,52,-0.04,True,1,1,False,52,True,0.1714416009440448,0.009468663185950653,0.7018479789694758,2.9205166938481852,3.332097569364123,0.0,RHMTD,180,case57,0.2
True,48,0.04,True,3,3,False,48,True,3.8671808797186145e-10,0.005151048707498569,0.7085057009130993,3.8981542456895113,10.503130647703076,0.0,RHMTD,181,case57,0.2
True,32,-0.04,False,20,20,False,0,False,0.4480159760076842,0.32298885887807294,0.6975845273527566,4.799041801015846,9.19912711251528,0.0,RHMTD,182,case57,0.2
True,48,0.04,True,1,1,False,48,True,3.8671808797186145e-10,0.004388211044871873,0.6939849243591694,4.582233363180421,13.476936885854236,0.0,RHMTD,183,case57,0.2
True,48,0.04,True,1,1,False,48,True,3.8671808797186145e-10,0.00546031945617312,0.7004393788901166,3.308808250585571,3.7301430566003617,0.0,RHMTD,184,case57,0.2
True,5,0.04,True,1,1,False,5,True,3.8671819781197475e-10,0.003308264345832257,0.6961916121033989,4.4015185500029474,9.806418765219863,0.0,RHMTD,185,case57,0.2
True,41,0.04,True,1,1,False,41,True,3.8671808797188896e-10,0.0021585459549683635,0.6970001612097989,3.8413687580032274,6.969860751996749,0.0,RHMTD,186,case57,0.2
True,29,-0.04,True,1,1,False,24,False,0.17144160095911612,0.007916438412142778,0.6944716518411564,2.8096436988562346,3.197962831472978,0.0,RHMTD,187,case57,0.2
True,10,-0.04,True,1,1,False,10,True,3.8671819781197475e-10,0.0014011031133156968,0.6969896788327474,5.10151669732295,8.136654194095197,0.0,RHMTD,188,case57,0.2
True,13,0.04,True,1,1,False,13,True,3.8671819781197475e-10,0.0002916246654021036,0.6961166501675289,2.882381292874925,3.217091693659313,0.0,RHMTD,189,case57,0.2
True,7,-0.04,False,20,20,False,7,True,1.1887571863715966e-07,0.02401213756032392,0.6929242921757544,4.904066550079733,10.039429125026814,0.0,RHMTD,190,case57,0.2
True,34,-0.04,True,1,1,False,34,True,3.867180879744859e-10,0.010136053932870632,0.7021262083180217,4.634452145546675,10.606118780560802,0.0,RHMTD,191,case57,0.2
True,23,-0.04,False,20,20,False,0,False,0.48372405666634694,0.3070365179479141,0.6944847595773829,2.7927084447583184,3.115227387752384,0.0,RHMTD,192,case57,0.2
True,22,-0.04,False,20,20,False,0,False,0.49385034124917937,0.30058464928600354,0.6950970860376962,4.129872948396951,11.177854472771287,0.0,RHMTD,193,case57,0.2
True,53,-0.04,True,1,1,False,52,False,0.1714416009448702,0.0063714386212431005,0.6986660750869378,2.8076373069779947,3.071320557501167,0.0,RHMTD,194,case57,0.2
True,40,0.04,True,1,1,False,40,True,3.8671806051191574e-10,0.009049883128374155,0.7015854344509311,3.5496708616847172,6.50583992537577,0.0,RHMTD,195,case57,0.2
True,4,-0.04,False,20,20,False,0,False,0.42843880556840586,0.3294021119384752,0.7042422492963798,2.990145850344561,3.6622500076191518,0.0,RHMTD,196,case57,0.2
True,23,0.04,False,20,20,False,45,False,0.42119607812835097,0.20288874097768794,0.7013228899323867,2.6828373956959695,2.9761791665805504,0.0,RHMTD,197,case57,0.2
True,17,0.04,False,20,20,False,18,False,0.16855978655158071,0.047914714043488044,0.6985701976003014,3.2640125486068428,5.383545201038943,0.0,RHMTD,198,case57,0.2
True,28,0.04,True,1,1,False,28,True,3.867181428919181e-10,0.0011610700379876499,0.698912934775481,2.66700845095329,2.9750878253253177,0.0,RHMTD,199,case57,0.2
True,26,-0.04,True,1,1,False,26,True,0.21896364038601546,0.005105381528689467,0.4948417944683423,28.260041811154224,51.191877131350374,0.0,Robust-MTD,0,case57,0.2
True,49,-0.04,True,1,1,False,50,False,0.22625818394686262,0.007017021732549179,0.4948417944683423,30.217876951792277,52.25930419692304,0.0,Robust-MTD,1,case57,0.2
True,53,-0.04,True,1,1,False,51,False,0.2490101552588445,0.005826936153187085,0.4948417944683423,21.274535552947782,30.938535110908564,0.0,Robust-MTD,2,case57,0.2
True,37,0.04,True,1,1,False,44,False,0.19888654945551734,0.0032062744039835873,0.4948417944683423,23.793151997961104,31.449158667237498,0.0,Robust-MTD,3,case57,0.2
True,46,0.04,True,17,17,False,0,False,0.5473360185149716,0.35354028292667666,0.4948417944683423,26.583208251395263,39.249925006879494,0.0,Robust-MTD,4,case57,0.2
True,17,0.04,True,3,3,False,18,False,0.22066964807278625,0.006981552477588396,0.4948417944683423,25.509350004722364,32.21579555538484,0.0,Robust-MTD,5,case57,0.2
True,24,0.04,True,5,5,False,24,True,0.32420934936097934,0.014451869099186767,0.4948417944683423,26.153502048691735,40.60708717152011,0.0,Robust-MTD,6,case57,0.2
True,3,0.04,True,16,16,False,3,True,0.0004140981072760963,0.008621037203614342,0.4948417944683423,22.930900153005496,34.1535750310868,0.0,Robust-MTD,7,case57,0.2
True,8,-0.04,True,1,1,False,8,True,3.8671819781197475e-10,0.004882064964206214,0.4948417944683423,27.949727096711285,34.81208817684095,0.0,Robust-MTD,8,case57,0.2
True,22,0.04,False,20,20,False,0,False,0.6060313263572102,0.3066542938263783,0.4948417944683423,25.790777057409286,35.74471396568697,0.0,Robust-MTD,9,case57,0.2
True,29,-0.04,True,3,3,False,29,True,0.3344517664501811,0.01557342389773089,0.4948417944683423,24.10813750466332,30.71500450605527,0.0,Robust-MTD,10,case57,0.2
True,28,-0.04,True,1,1,False,28,True,3.867181428919449e-10,0.0033735226776998493,0.4948417944683423,31.04539584601298,65.68426520971117,0.0,Robust-MTD,11,case57,0.2
True,8,0.04,True,1,1,False,8,True,3.8671819781197475e-10,0.004882064964206214,0.4948417944683423,20.17621235572733,30.509220849489793,0.0,Robust-MTD,12,case57,0.2
True,28,-0.04,True,1,1,False,28,True,4.551910360201059e-10,0.003373522677711143,0.4948417944683423,28.62748950428795,44.73960802715739,0.0,Robust-MTD,13,case57,0.2
True,22,0.04,False,20,20,False,0,False,0.5743269876994536,0.3332075416038328,0.4948417944683423,27.32691671117209,49.7334819403477,0.0,Robust-MTD,14,case57,0.2
True,26,0.04,True,1,1,False,26,True,0.21605564964738264,0.005122406839801203,0.4948417944683423,25.261352147208527,32.01556901913136,0.0,Robust-MTD,15,case57,0.2
True,40,-0.04,False,20,20,False,40,True,0.00039492891790810587,0.047375411523741646,0.4948417944683423,35.80911666213069,97.95006873609964,0.0,Robust-MTD,16,case57,0.2
True,1,-0.04,False,20,20,False,0,False,0.5904723205239737,0.2787580496624254,0.4948417944683423,24.00645835150499,37.144216356682605,0.0,Robust-MTD,17,case57,0.2
True,37,-0.04,True,1,1,False,44,False,0.1022059800878798,0.00362214504563613,0.4948417944683423,30.00568955030758,63.99933750508356,0.0,Robust-MTD,18,case57,0.2
True,42,-0.04,True,4,4,False,42,True,3.8671808797186176e-10,0.012298808387578544,0.4948417944683423,27.089108247309923,39.967667291057296,0.0,Robust-MTD,19,case57,0.2
True,32,0.04,False,20,20,False,0,False,0.5095869641974846,0.3709375620667279,0.4948417944683423,23.317216645227745,33.121831237804145,0.0,Robust-MTD,20,case57,0.2
True,20,0.04,True,1,1,False,17,False,0.33188545856536206,0.005664226302748569,0.4948417944683423,27.171862495015375,37.206604448147125,0.0,Robust-MTD,21,case57,0.2
True,46,0.04,False,20,20,False,0,False,0.5018413147010818,0.3790389317151846,0.4948417944683423,22.187566704815254,33.837752440013,0.0,Robust-MTD,22,case57,0.2
True,42,0.04,True,18,18,False,42,True,3.867180879729902e-10,0.012298808387578544,0.4948417944683423,26.39715419500135,35.55669167544693,0.0,Robust-MTD,23,case57,0.2
True,56,-0.04,True,3,3,False,56,True,0.17144160094404476,0.015075329385466215,0.4948417944683423,25.814599957084283,41.831578547134995,0.0,Robust-MTD,24,case57,0.2
True,53,0.04,True,1,1,False,51,False,0.20098428474459942,0.006826243996146087,0.4948417944683423,30.24748335010372,42.27548121998555,0.0,Robust-MTD,25,case57,0.2
True,48,0.04,True,1,1,False,50,False,0.21251929470239814,0.007104646265809073,0.4948417944683423,27.331654258887284,36.14422979007942,0.0,Robust-MTD,26,case57,0.2
