attack_flag,h_true,c_true,detected,tau_detect,tau_detect_censored,false_alarm,h_hat_final,id_correct,final_entropy,final_ampvar,cumulative_act_cost,planner_runtime_ms_mean,planner_runtime_ms_p95,max_hide_error,algorithm,episode_id,case,sigma_rel
True,42,0.04,True,3,3,False,42,True,3.8671808797186254e-10,0.008884666445618805,0.5662683142336264,311.6640020016348,403.37544165668083,0.0,MS-HIDE,151,case57,0.03
True,23,0.04,False,20,20,False,0,False,0.6417936061400682,0.2986033539362996,0.511035008646645,311.7702541523613,390.49531728960574,0.0,MS-HIDE,152,case57,0.03
True,45,0.04,True,18,18,False,45,True,3.867180879718616e-10,0.009794530523878301,0.4846406927848046,304.7229311428964,374.12063814117573,0.0,MS-HIDE,153,case57,0.03
True,24,-0.04,False,20,20,False,24,True,0.17144166553300388,0.008827842539608851,0.6345289148540192,305.8431437559193,370.30422354873735,0.0,MS-HIDE,154,case57,0.03
True,22,-0.04,False,20,20,False,0,False,0.6325007179767704,0.30586170011765934,0.4907682894277946,310.7006625010399,409.3194875138579,0.0,MS-HIDE,155,case57,0.03
True,23,0.04,False,20,20,False,0,False,0.583676276597921,0.326680494302008,0.5191058418441431,310.65427295980044,375.2167351078242,0.0,MS-HIDE,156,case57,0.03
True,54,0.04,True,9,9,False,54,True,1.1276020643481574e-08,0.008417590618394628,0.6105051534406263,306.3952478521969,401.1160878348164,0.0,MS-HIDE,157,case57,0.03
True,33,-0.04,False,20,20,False,0,False,0.7271599982270305,0.21619818885567652,0.5271986375974207,302.0757918478921,363.9172169845552,0.0,MS-HIDE,158,case57,0.03
True,39,-0.04,False,20,20,False,39,True,4.426997654146502e-10,0.013891204605552423,0.5093962026373057,321.5830207482213,405.022641675896,0.0,MS-HIDE,159,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.5963333904539165,0.3261097266120272,0.4778186040172484,306.78689369524363,364.53385826025624,0.0,MS-HIDE,160,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.6395203667580411,0.3181778326798632,0.5333669244043602,303.27301244833507,352.8217805956956,0.0,MS-HIDE,161,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.5613731315477799,0.3370792153285544,0.5082588316103167,310.3088625561213,355.664310415159,0.0,MS-HIDE,162,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.6318050098774565,0.3194911136556558,0.44929480155253054,299.99971445067786,357.5031208485598,0.0,MS-HIDE,163,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.6078723804102197,0.3333293866948697,0.5257638165168053,309.3881604465423,404.01627294777427,0.0,MS-HIDE,164,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.6549327386638378,0.2994075539590109,0.5203642441367013,287.9198979004286,335.88026394718327,0.0,MS-HIDE,165,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.6664695150203235,0.2790744251198217,0.5064790111911108,308.92361464502756,360.33174136246095,0.0,MS-HIDE,166,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.6229760682182311,0.29544069333035944,0.5277270999333776,304.9932979978621,370.16041598108137,0.0,MS-HIDE,167,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.5820653152630095,0.31658522889668184,0.5209648881654241,314.6960022015264,385.54066310753115,0.0,MS-HIDE,168,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.6049156514260148,0.30538746669113664,0.5268056130667612,306.6738499997882,368.84172737482004,0.0,MS-HIDE,169,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.6754795811375113,0.2563772009153688,0.47898037380861613,306.96880634350237,372.96010627178475,0.0,MS-HIDE,170,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.6111567492714851,0.31934880176245956,0.5134969381088987,285.73027509555686,378.6161649040878,0.0,MS-HIDE,171,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.6128284818113486,0.31991809577440267,0.48675492030174594,295.76931669726036,356.0172023979249,0.0,MS-HIDE,172,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.6081869484143333,0.3195958412286143,0.5154448996180645,306.07071878912393,374.9075726198498,0.0,MS-HIDE,173,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.595511745794658,0.33775522294403865,0.5046043702771251,314.6949562971713,371.37094232894015,0.0,MS-HIDE,174,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.5849160554789044,0.3181087268774456,0.5838764484016028,313.2717875036178,386.0216100845719,0.0,MS-HIDE,175,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.6165573218629193,0.3043232930152113,0.5252266623695898,307.88166859711055,372.9551728698425,0.0,MS-HIDE,176,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.6351545985244815,0.3011121790400817,0.5047339392557288,307.8137749573216,373.96812859224156,0.0,MS-HIDE,177,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.6515377323995493,0.30340711557840977,0.4876447300799329,316.85294585186057,378.93158125225455,0.0,MS-HIDE,178,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.5933452853049782,0.3336642185644818,0.5130512186331778,261.72761249763425,350.93227645847946,0.0,MS-HIDE,179,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.5791351837341219,0.3411048756821708,0.5421126695162356,304.8250292544253,366.35203754121903,0.0,MS-HIDE,180,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.6136904530237045,0.31752930309441263,0.5587717617782888,302.46311675582547,368.07679339835886,0.0,MS-HIDE,181,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.709560340889767,0.23377215364716275,0.5431921420337659,300.56048124679364,376.54370387026574,0.0,MS-HIDE,182,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.624611780307486,0.3094739550258817,0.504274714657257,298.7329187017167,372.81857886118814,0.0,MS-HIDE,183,case57,0.03
False,0,0.0,True,11,11,True,0,True,0.6434687139692173,0.288313809272311,0.4961444777170697,218.03991045162547,302.5417080556508,0.0,MS-HIDE,184,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.6239163580454373,0.317447801822485,0.4966670692195096,312.7790854021441,360.5909065809101,0.0,MS-HIDE,185,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.5894397290883395,0.32831962870250014,0.5388281917986641,270.8372249471722,347.7276684134267,0.0,MS-HIDE,186,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.5906319807021542,0.3375211543421393,0.5163384913503548,311.01656465616543,375.6973562238273,0.0,MS-HIDE,187,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.6625950385161183,0.29769848005565314,0.502987710097229,277.6215876045171,337.67655413248576,0.0,MS-HIDE,188,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.601029703572253,0.3172642740938815,0.5036419470547753,145.37278129719198,209.28925003972836,0.0,MS-HIDE,189,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.641676779839141,0.2783548988333916,0.5314637033463812,301.59341460093856,380.21046489593573,0.0,MS-HIDE,190,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.5835128557983603,0.3259936978478089,0.5111897369943471,225.42898965184577,299.69291221350437,0.0,MS-HIDE,191,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.6317258154810153,0.3025594482869265,0.5037696531763756,321.8577019928489,417.66967228322756,0.0,MS-HIDE,192,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.6369104325333146,0.32370108588156443,0.5169551547736305,224.31693964463193,302.8234458528459,0.0,MS-HIDE,193,case57,0.03
False,0,0.0,True,7,7,True,0,True,0.6379898394652714,0.31758493185325554,0.5374416986039406,109.64109174965415,142.373731607222,0.0,MS-HIDE,194,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.6370721941174383,0.3185088741145656,0.49939159513841713,272.91955839900766,335.45597887714393,0.0,MS-HIDE,195,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.6389226875254213,0.30249759629595063,0.5132402155652568,144.6478728990769,192.21911875938534,0.0,MS-HIDE,196,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.6506898334534259,0.27235688399719965,0.5461869023516044,269.04762080230284,357.92752949055284,0.0,MS-HIDE,197,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.6642772556764587,0.23941376676273615,0.5003757368997869,145.31894800602458,208.92108716070655,0.0,MS-HIDE,198,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.625629987011454,0.30091414082191437,0.514529392984155,77.6567124587018,84.82021488598548,0.0,MS-HIDE,199,case57,0.03
True,26,-0.04,False,20,20,False,26,True,0.17144160114425686,0.02302354884922848,0.6946651679887632,2.0514289615675807,2.2813086136011407,0.0,RHMTD,0,case57,0.03
True,49,-0.04,True,11,11,False,49,True,0.0025504324623318465,0.014256511824653973,0.7031763863922,4.36701045546215,9.576106548774993,0.0,RHMTD,1,case57,0.03
True,53,-0.04,False,20,20,False,52,False,0.17172126924695766,0.01601857721211681,0.7061114305861951,3.473031261819415,6.6108047903981095,0.0,RHMTD,2,case57,0.03
True,37,0.04,True,5,5,False,37,True,0.1714416009440448,0.011465315929418317,0.6963739639653085,4.658756253775209,10.292839948670007,0.0,RHMTD,3,case57,0.03
True,46,0.04,True,17,17,False,0,False,0.6372761727525813,0.2804853407516765,0.6946312741064754,4.17585410468746,9.009260433958845,0.0,RHMTD,4,case57,0.03
True,17,0.04,False,20,20,False,18,False,0.3986341939961161,0.16324990757776825,0.6998393279171573,2.0001146564027295,2.274367248173803,0.0,RHMTD,5,case57,0.03
True,24,0.04,True,11,11,False,24,True,0.17144160096606592,0.024289762652743487,0.6929940233908594,4.677579199778847,8.832230846746839,0.0,RHMTD,6,case57,0.03
True,3,0.04,False,20,20,False,3,True,3.8671806051402355e-10,0.017114701080132626,0.6977877947654327,3.3934479957679287,6.501364876748995,0.0,RHMTD,7,case57,0.03
True,8,-0.04,True,1,1,False,8,True,3.8671819781197475e-10,0.0022004783866857976,0.7050455676820152,4.8635730519890785,11.238343463628562,0.0,RHMTD,8,case57,0.03
True,22,0.04,False,20,20,False,0,False,0.6480117972209146,0.20604187870660723,0.6976274094521628,4.122516806819476,9.397924976656217,0.0,RHMTD,9,case57,0.03
True,29,-0.04,True,16,16,False,29,True,0.1714416009440448,0.020243356893038536,0.6955706455796734,2.029825045610778,2.473222606931813,0.0,RHMTD,10,case57,0.03
True,28,-0.04,True,2,2,False,28,True,3.8937499400862315e-10,0.012198151435989362,0.6906948533828214,3.544912443612702,6.142254438600507,0.0,RHMTD,11,case57,0.03
True,8,0.04,True,1,1,False,8,True,3.8671819781197475e-10,0.0027464143139342818,0.6983076530817569,3.7116646562935784,8.230577391805127,0.0,RHMTD,12,case57,0.03
True,28,-0.04,True,2,2,False,28,True,4.1462246957964315e-10,0.006415600618709861,0.6980451085632124,4.173587399418466,11.970695183845237,0.0,RHMTD,13,case57,0.03
True,22,0.04,False,20,20,False,0,False,0.6089121272865127,0.21146402013011928,0.6999195205737923,4.124637495260686,9.062629798427224,0.0,RHMTD,14,case57,0.03
True,26,0.04,False,20,20,False,26,True,0.17144160404004896,0.024603831742109582,0.7029138418736557,2.0366186421597376,2.350882682367228,0.0,RHMTD,15,case57,0.03
True,40,-0.04,False,20,20,False,40,True,0.0024227878261763574,0.03768847340517565,0.6989696876590645,3.2319604593794793,5.573658333742061,0.0,RHMTD,16,case57,0.03
True,1,-0.04,False,20,20,False,1,True,0.6029700951913873,0.21332288623092985,0.6959342983056191,4.988039602176286,12.35307261813433,0.0,RHMTD,17,case57,0.03
True,37,-0.04,False,20,20,False,37,True,0.1714416009440448,0.012016809015794685,0.6993944315367031,4.320262503460981,10.534385454957379,0.0,RHMTD,18,case57,0.03
True,42,-0.04,True,5,5,False,42,True,1.0389935455257158e-09,0.016968575071057476,0.7018636637994773,4.214912554016337,8.599183626938611,0.0,RHMTD,19,case57,0.03
True,32,0.04,False,20,20,False,0,False,0.5606259858770801,0.32025387020680046,0.7002570270282067,2.0491311443038285,2.2934288310352717,0.0,RHMTD,20,case57,0.03
True,20,0.04,True,7,7,False,20,True,0.1714416009440448,0.01212935251263417,0.7010446605838406,3.556939691770822,5.6144173315260595,0.0,RHMTD,21,case57,0.03
True,46,0.04,False,20,20,False,0,False,0.5943442753534066,0.28328327255009883,0.7050455676820151,4.95039995003026,5.43870832771066,0.0,RHMTD,22,case57,0.03
True,42,0.04,False,20,20,False,42,True,4.147630295271526e-10,0.02077087306286359,0.6967968937971228,3.702791698742658,5.571266644983557,0.0,RHMTD,23,case57,0.03
True,56,-0.04,True,3,3,False,56,True,0.4614413678048242,0.11177629699457606,0.7034389309107447,7.765820747590624,42.79348754498643,0.0,RHMTD,24,case57,0.03
True,53,0.04,False,20,20,False,53,True,0.1714416009440448,0.013020833664332373,0.6932174433063512,3.806900102063082,7.3111249570502,0.0,RHMTD,25,case57,0.03
True,48,0.04,False,20,20,False,48,True,2.4559387515542266e-09,0.020498096946980526,0.6994537086425714,3.2668750442098826,4.281031561549756,0.0,RHMTD,26,case57,0.03
True,24,-0.04,False,20,20,False,24,True,0.1714416026925663,0.01867515006803354,0.6989286196054825,3.5879915551049635,6.963955980609173,0.0,RHMTD,27,case57,0.03
True,20,0.04,True,8,8,False,20,True,0.1714416009440448,0.009669321376271871,0.7001977499223384,4.534741697716527,10.34633577801288,0.0,RHMTD,28,case57,0.03
True,34,-0.04,True,18,18,False,34,True,2.280770842769161e-09,0.024855722153809608,0.6985911131510678,4.203099897131324,10.483487791498199,0.0,RHMTD,29,case57,0.03
True,11,-0.04,True,1,1,False,11,True,3.8671819781197475e-10,0.0038270926182248245,0.7015854344509314,4.078620957443491,9.431172921904365,0.0,RHMTD,30,case57,0.03
True,38,0.04,False,20,20,False,56,False,0.4341257765384928,0.10481290802139073,0.697600212182758,3.6625542532419786,5.742691631894564,0.0,RHMTD,31,case57,0.03
True,32,0.04,False,20,20,False,0,False,0.6196273960568256,0.29432875819967574,0.6909906030593058,4.280641648801975,7.896585759590391,0.0,RHMTD,32,case57,0.03
True,15,-0.04,False,20,20,False,0,False,0.564131387144851,0.3114495516300818,0.701060345413842,3.6037395533639938,6.71776013914496,0.0,RHMTD,33,case57,0.03
True,36,0.04,True,1,1,False,36,True,4.2520783960768076e-10,0.007160500923579688,0.7026512973551109,4.021462393575348,10.930739922332583,0.0,RHMTD,34,case57,0.03
True,26,0.04,False,20,20,False,25,False,0.17144160095876704,0.01783120720775069,0.6970594383156674,3.2896707474719733,5.145547600113789,0.0,RHMTD,35,case57,0.03
True,28,0.04,True,1,1,False,28,True,3.8671814289260373e-10,0.00899894688063282,0.7058488860676505,4.5479062013328075,6.300254535744917,0.0,RHMTD,36,case57,0.03
True,3,0.04,True,14,14,False,3,True,4.17467886852481e-10,0.014933528348347432,0.6956508382363082,3.7310999003238976,4.400471111875971,0.0,RHMTD,37,case57,0.03
True,6,0.04,False,20,20,False,6,True,3.915393707424973e-10,0.020098739008905808,0.6988536576696125,5.409495797357522,16.44539522530977,0.0,RHMTD,38,case57,0.03
True,51,-0.04,False,20,20,False,51,True,0.0926457343865679,0.036416525122846155,0.695650838236308,5.665570747805759,11.901383055374048,0.0,RHMTD,39,case57,0.03
True,17,0.04,False,20,20,False,17,True,0.44892090475773994,0.1392647896217358,0.7026512973551109,4.441622851300053,9.01067290105858,0.0,RHMTD,40,case57,0.03
True,49,-0.04,False,20,20,False,49,True,4.6314605389732223e-10,0.013724151607143575,0.6962971879836142,4.134864546358585,6.470908984192654,0.0,RHMTD,41,case57,0.03
True,19,-0.04,True,1,1,False,20,False,0.1714416009440448,0.009289784535301498,0.7013228899323865,4.043720694608055,7.00007914565504,0.0,RHMTD,42,case57,0.03
True,31,0.04,False,20,20,False,30,False,0.17092975397378682,0.017053280234198633,0.6991109714673922,3.9907039928948507,10.326061933301391,0.0,RHMTD,43,case57,0.03
True,55,0.04,True,1,1,False,55,True,8.022206214009397e-10,0.004695280702157055,0.7012479279965167,4.044073005206883,8.967995547573082,0.0,RHMTD,44,case57,0.03
True,2,0.04,False,20,20,False,2,True,3.867181978122054e-10,0.015052847752418361,0.7005195715467514,4.638181245536543,11.12335205252749,0.0,RHMTD,45,case57,0.03
True,34,-0.04,False,20,20,False,34,True,0.000591270360719145,0.015606216532468806,0.7009853834779722,2.972637498169206,3.6613208329072227,0.0,RHMTD,46,case57,0.03
True,14,-0.04,True,6,6,False,14,True,3.8671819781203054e-10,0.00708085422309063,0.6966626547553845,4.461541603086516,11.51249552203808,0.0,RHMTD,47,case57,0.03
True,1,0.04,False,20,20,False,0,False,0.6100981135847945,0.32239441066774843,0.7028388799377856,3.330975054996088,5.228406249079855,0.0,RHMTD,48,case57,0.03
True,34,-0.04,True,3,3,False,34,True,3.167923350955521e-08,0.020289799697993573,0.7002570270282068,3.806210355833173,8.73127501399722,0.0,RHMTD,49,case57,0.03
True,40,-0.04,False,20,20,False,40,True,0.06084792635455547,0.031689962128081735,0.6980451085632122,3.546783293131739,6.419971442664974,0.0,RHMTD,50,case57,0.03
True,27,-0.04,True,1,1,False,27,True,3.8671814289234813e-10,0.008192374275636306,0.6993735159859367,3.539220802485943,8.11228686652612,0.0,RHMTD,51,case57,0.03
True,44,-0.04,False,20,20,False,0,False,0.6151736359135104,0.2343919002106029,0.7029138418736556,3.0705915967701003,3.839069060632028,0.0,RHMTD,52,case57,0.03
True,1,0.04,False,20,20,False,0,False,0.6226268472594916,0.2949178575944058,0.7029138418736556,6.716704202699475,36.68289025081322,0.0,RHMTD,53,case57,0.03
True,20,-0.04,True,4,4,False,19,False,0.17144160099569647,0.011851904900936835,0.702651297355111,5.165591646800749,10.61480350617787,0.0,RHMTD,54,case57,0.03
True,41,-0.04,True,1,1,False,41,True,8.424552759004654e-05,0.004130496269585805,0.7007978008952975,3.2427208469016477,4.160768748261036,0.0,RHMTD,55,case57,0.03
True,25,0.04,False,20,20,False,25,True,0.17144160288575203,0.0350858118566743,0.7047830231634706,2.9287332523381338,3.320741050993093,0.0,RHMTD,56,case57,0.03
True,33,0.04,False,20,20,False,0,False,0.6812252160317057,0.21091154122936345,0.7029138418736556,4.422862402861938,8.48264546948485,0.0,RHMTD,57,case57,0.03
True,42,-0.04,False,20,20,False,42,True,4.2150394596122424e-10,0.026447045134401076,0.6994537086425716,5.880043748766184,10.519593729986841,0.0,RHMTD,58,case57,0.03
True,21,0.04,False,20,20,False,0,False,0.6068337285868797,0.30019701837064633,0.7085057009130991,4.110100050456822,10.45409586513415,0.0,RHMTD,59,case57,0.03
True,36,-0.04,True,3,3,False,36,True,3.867180879719823e-10,0.00839784348838739,0.7045047938149245,3.142754003056325,4.736918734852225,0.0,RHMTD,60,case57,0.03
True,46,0.04,False,20,20,False,0,False,0.6213582532560353,0.26920143178493333,0.6990360095315222,5.603235401213169,8.070952419075208,0.0,RHMTD,61,case57,0.03
True,56,0.04,False,20,20,False,56,True,0.19129331827464385,0.046062398835412244,0.6942683844284803,4.486224954598583,9.6690264879726,0.0,RHMTD,62,case57,0.03
True,8,-0.04,True,1,1,False,8,True,3.8671819781197475e-10,0.0029368507335361797,0.7007821160652958,5.1145959965651855,8.03709409665319,0.0,RHMTD,63,case57,0.03
True,2,0.04,True,10,10,False,2,True,3.867181978120023e-10,0.012732856709743678,0.6916909991917157,5.4098272492410615,9.65998126484921,0.0,RHMTD,64,case57,0.03
True,43,0.04,True,6,6,False,43,True,0.1714416009440448,0.012206947964075138,0.6961759272733972,3.47412925621029,5.202027090126654,0.0,RHMTD,65,case57,0.03
True,11,0.04,True,1,1,False,11,True,3.8671819781197475e-10,0.003989186782688559,0.6943224308135836,2.899327059276402,3.4383562451694165,0.0,RHMTD,66,case57,0.03
True,7,0.04,False,20,20,False,7,True,0.17332724036600006,0.07433435146443358,0.7029138418736556,3.31497709848918,4.018012780579744,0.0,RHMTD,67,case57,0.03
True,7,-0.04,False,20,20,False,7,True,0.0005314478644938078,0.06691943271107129,0.7020303308313853,3.9663270028540865,8.37745204626117,0.0,RHMTD,68,case57,0.03
True,51,-0.04,False,20,20,False,51,True,0.0028843715930395703,0.038459419516958616,0.6956508382363082,4.513552048592828,9.859231242444368,0.0,RHMTD,69,case57,0.03
True,12,-0.04,True,1,1,False,12,True,3.8671819781197475e-10,0.0012356318096972806,0.6966417392046179,4.91386259382125,10.730870568659158,0.0,RHMTD,70,case57,0.03
True,17,-0.04,False,20,20,False,18,False,0.14661932861122504,0.05587371665035304,0.6989286196054825,4.047237400664017,10.580608664895408,0.0,RHMTD,71,case57,0.03
True,35,0.04,True,2,2,False,35,True,3.869846974249006e-10,0.008216052425304559,0.696716701140488,3.4827583469450474,4.108541016466922,0.0,RHMTD,72,case57,0.03
True,37,0.04,True,3,3,False,37,True,0.1714416009440448,0.011856663595248583,0.7002570270282069,4.253601995878853,8.928393429960128,0.0,RHMTD,73,case57,0.03
True,11,0.04,True,1,1,False,11,True,3.8671819781197475e-10,0.003238194751660745,0.6961759272733974,4.086037407978438,8.96327499940526,0.0,RHMTD,74,case57,0.03
True,43,-0.04,False,20,20,False,43,True,0.1714416009440448,0.010661307279341347,0.6976002121827581,3.7385458912467584,7.59205595531967,0.0,RHMTD,75,case57,0.03
True,39,0.04,False,20,20,False,39,True,1.2484771572959428e-05,0.030492583943205465,0.6964052666340019,6.4383250050013885,10.329756228020452,0.0,RHMTD,76,case57,0.03
True,41,-0.04,True,2,2,False,41,True,3.9660620360087015e-10,0.004165190904371792,0.6945517701741885,3.5448165057459846,7.148375315591696,0.0,RHMTD,77,case57,0.03
True,11,-0.04,True,1,1,False,11,True,3.8671819781197475e-10,0.003572440299070516,0.6901488487949661,3.2520958979148418,4.798687805305238,0.0,RHMTD,78,case57,0.03
True,24,0.04,True,4,4,False,29,False,0.1714416009440448,0.015656755801380758,0.7010603454138419,4.243381303967908,10.926354498951698,0.0,RHMTD,79,case57,0.03
True,26,-0.04,False,20,20,False,25,False,0.17144160300133135,0.019193855500466046,0.7002570270282069,2.867879200493917,3.177958336891607,0.0,RHMTD,80,case57,0.03
True,37,0.04,False,20,20,False,37,True,0.1714416009440448,0.01195196346146202,0.7023887528365664,5.306208351976238,13.606699361116636,0.0,RHMTD,81,case57,0.03
True,26,-0.04,False,20,20,False,25,False,0.1714416009440448,0.019466531088856955,0.6910446494444095,4.651072950218804,11.03573366708589,0.0,RHMTD,82,case57,0.03
True,20,-0.04,True,3,3,False,20,True,0.1714416009440448,0.009558008277131052,0.7037171602592909,3.716054157121107,6.643627418088731,0.0,RHMTD,83,case57,0.03
True,54,0.04,True,2,2,False,54,True,4.102375386277517e-10,0.013850218268445806,0.7021105234880205,3.6056916520465165,6.360570181277581,0.0,RHMTD,84,case57,0.03
True,31,0.04,False,20,20,False,31,True,0.15346454100810897,0.01809346100241946,0.7037171602592907,3.439633297966793,5.301481930655431,0.0,RHMTD,85,case57,0.03
True,28,0.04,True,1,1,False,28,True,3.8671814289191986e-10,0.005258775519283374,0.696716701140488,4.419466655235738,10.6467729434371,0.0,RHMTD,86,case57,0.03
True,26,-0.04,False,20,20,False,25,False,0.17144160732233457,0.01984616749117868,0.6989286196054824,3.0820186977507547,4.361131539917552,0.0,RHMTD,87,case57,0.03
True,17,-0.04,False,20,20,False,18,False,0.17365658087302097,0.08202002572634974,0.6932617986301688,3.885360457934439,10.08837776607834,0.0,RHMTD,88,case57,0.03
True,55,-0.04,True,1,1,False,55,True,4.527973824780519e-10,0.004903376778365919,0.7010446605838405,4.616735357558355,11.237241659546273,0.0,RHMTD,89,case57,0.03
True,11,0.04,True,1,1,False,11,True,3.8671819781197475e-10,0.002259132914661099,0.7032174544457823,4.164195907651447,9.268454168341124,0.0,RHMTD,90,case57,0.03
True,48,-0.04,False,20,20,False,48,True,3.867180879718622e-10,0.021033651703155173,0.6970751231456689,3.3980436448473483,5.577820859616624,0.0,RHMTD,91,case57,0.03
True,50,-0.04,False,20,20,False,50,True,7.552891367866196e-06,0.014168606352011398,0.701060345413842,5.354322891798802,13.418231214745909,0.0,RHMTD,92,case57,0.03
True,53,-0.04,False,20,20,False,53,True,0.1726965711315009,0.01292295265441064,0.7018479789694758,5.0649186508962885,8.772497292375213,0.0,RHMTD,93,case57,0.03
True,43,0.04,True,6,6,False,37,False,0.1714416009440448,0.011691766054777418,0.697600212182758,4.254568761098199,10.282178485067561,0.0,RHMTD,94,case57,0.03
True,40,-0.04,False,20,20,False,40,True,0.000958936101402377,0.0318121888124958,0.6975043346961217,4.345879194443114,7.0217336062342035,0.0,RHMTD,95,case57,0.03
True,10,-0.04,True,1,1,False,10,True,3.8671819781197486e-10,0.005817425887243754,0.702051246382152,3.776918799849227,7.4756910325959325,0.0,RHMTD,96,case57,0.03
True,14,0.04,True,2,2,False,14,True,7.434080816736726e-10,0.012657041422353224,0.6994537086425714,4.620379343396053,8.866217001923365,0.0,RHMTD,97,case57,0.03
True,53,-0.04,True,5,5,False,52,False,0.17145084297615273,0.017814191791978833,0.7007821160652961,4.534193649305962,10.943001462146642,0.0,RHMTD,98,case57,0.03
True,49,-0.04,False,20,20,False,49,True,0.00018163399354858572,0.016129717010573186,0.6983285686325233,4.695518751395866,8.73809829063248,0.0,RHMTD,99,case57,0.03
True,56,0.04,False,20,20,False,38,False,0.17149020640058535,0.0540620261184418,0.7013228899323868,3.832139552105218,10.685684805503115,0.0,RHMTD,100,case57,0.03
True,17,-0.04,False,20,20,False,0,False,0.6238185384212945,0.27037305074435747,0.7047830231634707,4.997958306921646,10.135170194553215,0.0,RHMTD,101,case57,0.03
True,12,0.04,True,1,1,False,12,True,3.8671819781197475e-10,0.0012549281230119782,0.7015854344509311,5.207639699801803,13.374522901722232,0.0,RHMTD,102,case57,0.03
True,48,-0.04,False,20,20,False,48,True,3.8671808797368735e-10,0.02314187040299159,0.6982536066966536,3.9853313501225784,10.301591979805382,0.0,RHMTD,103,case57,0.03
True,31,0.04,False,20,20,False,30,False,0.17026291123847662,0.01686399892872449,0.7021262083180217,5.656977096805349,9.04428540961819,0.0,RHMTD,104,case57,0.03
True,31,0.04,True,19,19,False,30,False,0.121563700399981,0.017657050187620114,0.7001820650923368,4.145314599736594,9.119008667767048,0.0,RHMTD,105,case57,0.03
True,41,-0.04,True,1,1,False,41,True,3.867180879721787e-10,0.0037006815262185053,0.7012479279965167,4.154874954838306,9.118085153750144,0.0,RHMTD,106,case57,0.03
True,16,-0.04,False,20,20,False,0,False,0.5910874597331589,0.31227550235733176,0.6963791946860736,4.685556309414096,11.247486021602526,0.0,RHMTD,107,case57,0.03
True,20,0.04,True,10,10,False,20,True,0.1714416009440448,0.014749360737210889,0.6984289137919739,4.951347841415554,10.400727071100846,0.0,RHMTD,108,case57,0.03
True,50,0.04,False,20,20,False,50,True,2.644770996476505e-09,0.01711506869933089,0.6965597325021589,10.229993701796047,13.986872934037907,0.0,RHMTD,109,case57,0.03
True,17,0.04,False,20,20,False,18,False,0.2450005620241401,0.0671868014845433,0.6989286196054825,4.3032853020122275,10.372847606777215,0.0,RHMTD,110,case57,0.03
True,41,0.04,True,1,1,False,41,True,4.1599725379465344e-10,0.007440726975124046,0.6960092602414891,4.987341753439978,10.173936869250626,0.0,RHMTD,111,case57,0.03
True,15,0.04,True,0,0,False,0,False,0.5936203587391716,0.3079037195066795,0.6985911131510678,4.526712352526374,10.325066393124873,0.0,RHMTD,112,case57,0.03
True,12,-0.04,True,1,1,False,12,True,3.8671819781197475e-10,0.0012652220452401344,0.6923939724179001,4.838335502427071,11.115192316356117,0.0,RHMTD,113,case57,0.03
True,33,-0.04,False,20,20,False,0,False,0.6364957766635828,0.29863032476734835,0.6959935754114877,5.41902084951289,11.087006871821373,0.0,RHMTD,114,case57,0.03
True,8,0.04,True,1,1,False,8,True,3.8671819781197475e-10,0.0029368213395104324,0.7004446096108814,4.5815062476322055,9.91883335809689,0.0,RHMTD,115,case57,0.03
